日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量,成交金额
2017/5/16,'000915,300信息,1967.7377,1967.7853,1905.2942,1917.1877,1924.0438,43.6939,2.2709,14345760,14658917407
2017/5/15,'000915,300信息,1924.0438,1924.0438,1905.8973,1905.8973,1891.6804,32.3634,1.7108,9360634,11319683629
2017/5/12,'000915,300信息,1891.6804,1899.9467,1880.3601,1891.9961,1894.9421,-3.2617,-0.1721,7579349,10240518360
2017/5/11,'000915,300信息,1894.9421,1909.09,1871.198,1894.9076,1906.508,-11.5659,-0.6067,11167565,12940687027
2017/5/10,'000915,300信息,1906.508,1932.3028,1902.7776,1908.6808,1914.0525,-7.5445,-0.3942,12188776,14774003609
2017/5/9,'000915,300信息,1914.0525,1914.4573,1881.7428,1888.6513,1900.4146,13.6379,0.7176,11315488,12372451205
2017/5/8,'000915,300信息,1900.4146,1946.9803,1899.1008,1939.213,1943.5669,-43.1523,-2.2203,17757595,15271562103
2017/5/5,'000915,300信息,1943.5669,1961.7155,1942.9866,1955.002,1963.1395,-19.5726,-0.997,7800141,10384298868
2017/5/4,'000915,300信息,1963.1395,1975.754,1946.8812,1958.3557,1962.7903,0.3492,0.0178,9050720,10922017188
2017/5/3,'000915,300信息,1962.7903,1965.8511,1951.2298,1956.3317,1959.9457,2.8446,0.1451,11440229,12103826596
2017/5/2,'000915,300信息,1959.9457,1961.2387,1947.5392,1961.2387,1969.6755,-9.7298,-0.494,10332725,11092465144
2017/4/28,'000915,300信息,1969.6755,1969.9282,1959.4698,1965.4559,1968.8667,0.8088,0.0411,9628858,11758242013
2017/4/27,'000915,300信息,1968.8667,1968.8667,1933.9868,1952.7998,1960.5504,8.3163,0.4242,13425637,16725509827
2017/4/26,'000915,300信息,1960.5504,1970.9195,1940.7186,1941.9255,1942.6277,17.9227,0.9226,13858453,16007639103
2017/4/25,'000915,300信息,1942.6277,1951.5706,1930.3896,1932.069,1926.6526,15.9751,0.8292,11356227,14806043725
2017/4/24,'000915,300信息,1926.6526,1946.2913,1897.8021,1946.2913,1946.3987,-19.7461,-1.0145,11267996,12421415065
2017/4/21,'000915,300信息,1946.3987,1956.6336,1941.7632,1946.3754,1945.7463,0.6524,0.0335,12316463,12396217621
2017/4/20,'000915,300信息,1945.7463,1949.0442,1920.5142,1921.5845,1921.65,24.0963,1.2539,10507479,14176881410
2017/4/19,'000915,300信息,1921.65,1926.7411,1903.8021,1920.688,1922.7911,-1.1411,-0.0593,9673653,12563610643
2017/4/18,'000915,300信息,1922.7911,1939.6887,1919.6373,1925.1511,1925.4363,-2.6452,-0.1374,10093854,13029810416
2017/4/17,'000915,300信息,1925.4363,1937.2478,1917.9118,1933.5605,1935.3273,-9.891,-0.5111,7788053,11270198546
2017/4/14,'000915,300信息,1935.3273,1948.9714,1929.0502,1947.4624,1945.7746,-10.4473,-0.5369,9089381,13376454670
2017/4/13,'000915,300信息,1945.7746,1953.7935,1937.3279,1938.0376,1937.5928,8.1818,0.4223,8802843,11289888482
2017/4/12,'000915,300信息,1937.5928,1953.3551,1935.5688,1952.7465,1958.739,-21.1462,-1.0796,9878408,13617739291
2017/4/11,'000915,300信息,1958.739,1966.7497,1926.8594,1963.1819,1962.34,-3.601,-0.1835,17149818,20026298924
2017/4/10,'000915,300信息,1962.34,1978.5138,1958.8296,1978.5138,1980.0327,-17.6927,-0.8936,16547386,20675937856
2017/4/7,'000915,300信息,1980.0327,1983.1079,1965.6863,1967.6841,1969.7322,10.3005,0.5229,12278025,15185948015
2017/4/6,'000915,300信息,1969.7322,1975.7952,1964.9902,1974.516,1973.7357,-4.0035,-0.2028,9536958,14636828653
2017/4/5,'000915,300信息,1973.7357,1976.3906,1949.5607,1949.5607,1943.7721,29.9636,1.5415,13264867,18277452230
2017/3/31,'000915,300信息,1943.7721,1943.8369,1933.9148,1934.7157,1931.56,12.2121,0.6322,7963659,13376469805
2017/3/30,'000915,300信息,1931.56,1967.8764,1926.1064,1964.8732,1967.7392,-36.1792,-1.8386,13227362,17903700920
2017/3/29,'000915,300信息,1967.7392,1981.0127,1960.3995,1973.3119,1965.8992,1.84,0.0936,11930129,17091586366
2017/3/28,'000915,300信息,1965.8992,1974.5706,1958.7234,1965.0422,1961.3722,4.527,0.2308,8428957,11351219004
2017/3/27,'000915,300信息,1961.3722,1980.3797,1960.283,1976.2504,1975.0134,-13.6412,-0.6907,9954388,14126813908
2017/3/24,'000915,300信息,1975.0134,1979.6243,1952.5154,1954.6325,1955.7626,19.2508,0.9843,12904322,17497726411
2017/3/23,'000915,300信息,1955.7626,1960.6785,1937.2127,1952.5793,1950.0813,5.6813,0.2913,8830654,14398013223
2017/3/22,'000915,300信息,1950.0813,1954.5575,1932.9425,1941.565,1951.13,-1.0487,-0.0537,10757780,17293138686
2017/3/21,'000915,300信息,1951.13,1951.9181,1935.1493,1940.0809,1943.682,7.448,0.3832,9891006,16448407092
2017/3/20,'000915,300信息,1943.682,1946.5334,1930.612,1939.7262,1941.0012,2.6808,0.1381,7149271,13267280694
2017/3/17,'000915,300信息,1941.0012,1971.874,1940.0886,1963.9744,1961.8926,-20.8914,-1.0649,8071462,15508381968
2017/3/16,'000915,300信息,1961.8926,1964.8362,1952.4848,1952.4848,1954.2201,7.6725,0.3926,7422750,14528812439
2017/3/15,'000915,300信息,1954.2201,1957.456,1935.1921,1944.7351,1951.0615,3.1586,0.1619,8304936,16801496193
2017/3/14,'000915,300信息,1951.0615,1964.0307,1945.7833,1962.2124,1964.8735,-13.812,-0.7029,7857420,17164042995
2017/3/13,'000915,300信息,1964.8735,1964.9243,1932.8664,1939.0443,1938.3966,26.4769,1.3659,9872737,15186545656
2017/3/10,'000915,300信息,1938.3966,1944.2081,1935.6207,1936.7243,1936.3439,2.0527,0.106,6446858,10760765731
2017/3/9,'000915,300信息,1936.3439,1942.7418,1929.7016,1942.302,1945.5207,-9.1768,-0.4717,6513248,11055686285
2017/3/8,'000915,300信息,1945.5207,1962.2081,1941.461,1962.2081,1960.7802,-15.2595,-0.7782,6863305,12257944042
2017/3/7,'000915,300信息,1960.7802,1960.9454,1942.7152,1943.9734,1942.4622,18.318,0.943,8750841,17137552585
2017/3/6,'000915,300信息,1942.4622,1944.6807,1921.9964,1921.9964,1919.5495,22.9127,1.1936,7436038,13621254402
2017/3/3,'000915,300信息,1919.5495,1923.3206,1901.574,1910.1607,1915.2315,4.318,0.2255,5964405,10646372301
2017/3/2,'000915,300信息,1915.2315,1935.7644,1914.6327,1929.9925,1929.1058,-13.8743,-0.7192,6569801,10366158331
2017/3/1,'000915,300信息,1929.1058,1933.4338,1924.2494,1928.3395,1930.6705,-1.5647,-0.081,7016008,10816539750
2017/2/28,'000915,300信息,1930.6705,1942.2426,1925.6162,1930.2855,1932.4759,-1.8054,-0.0934,6318570,10400719743
2017/2/27,'000915,300信息,1932.4759,1951.055,1930.1366,1943.3361,1943.5447,-11.0688,-0.5695,7181972,11903824245
2017/2/24,'000915,300信息,1943.5447,1950.3286,1935.3232,1937.0223,1938.3671,5.1776,0.2671,6627229,11515691100
2017/2/23,'000915,300信息,1938.3671,1943.9864,1929.4104,1943.4969,1943.5401,-5.173,-0.2662,7132076,10004838622
2017/2/22,'000915,300信息,1943.5401,1943.6296,1930.8429,1935.4814,1934.5811,8.959,0.4631,9335885,11593270039
2017/2/21,'000915,300信息,1934.5811,1935.2582,1918.4245,1921.9097,1920.3665,14.2146,0.7402,8546184,12091794715
2017/2/20,'000915,300信息,1920.3665,1920.4519,1900.0321,1904.7212,1903.0595,17.307,0.9094,8265527,11181592460
2017/2/17,'000915,300信息,1903.0595,1927.0291,1900.9655,1917.0027,1911.8863,-8.8268,-0.4617,7319175,11736598642
2017/2/16,'000915,300信息,1911.8863,1911.8952,1895.8887,1899.1494,1900.1904,11.6959,0.6155,6185811,9380386513
2017/2/15,'000915,300信息,1900.1904,1924.8042,1897.2046,1912.5849,1911.37,-11.1796,-0.5849,8314245,12566173267
2017/2/14,'000915,300信息,1911.37,1918.7687,1906.9367,1912.4859,1910.0751,1.2949,0.0678,7847131,11449591843
2017/2/13,'000915,300信息,1910.0751,1916.5615,1893.1332,1898.6283,1899.9201,10.155,0.5345,7837695,12109354924
2017/2/10,'000915,300信息,1899.9201,1906.9367,1896.1763,1906.8604,1907.5623,-7.6422,-0.4006,7363233,10838363718
2017/2/9,'000915,300信息,1907.5623,1917.0966,1901.3836,1903.3968,1904.4266,3.1357,0.1647,7992695,10838600134
2017/2/8,'000915,300信息,1904.4266,1904.6834,1879.7236,1886.0999,1887.4495,16.9771,0.8995,6773516,10686382225
2017/2/7,'000915,300信息,1887.4495,1898.4639,1878.9007,1890.9325,1893.0581,-5.6086,-0.2963,6285746,9448856142
2017/2/6,'000915,300信息,1893.0581,1894.2895,1870.556,1877.6276,1882.5566,10.5015,0.5578,7489997,10207459506
2017/2/3,'000915,300信息,1882.5566,1897.6615,1871.4005,1896.6553,1895.6592,-13.1026,-0.6912,11673372,9470097970
2017/1/26,'000915,300信息,1895.6592,1901.7572,1891.2706,1891.2706,1888.6574,7.0018,0.3707,5104004,8057268813
2017/1/25,'000915,300信息,1888.6574,1892.2801,1874.5546,1878.7143,1880.1115,8.5459,0.4545,5885361,9059997421
2017/1/24,'000915,300信息,1880.1115,1892.3749,1877.2801,1891.2477,1892.8926,-12.7811,-0.6752,7230036,9406391336
2017/1/23,'000915,300信息,1892.8926,1897.1449,1879.4364,1879.6666,1879.8921,13.0005,0.6916,11357031,12324992922
2017/1/20,'000915,300信息,1879.8921,1887.5883,1849.6289,1850.2392,1846.8421,33.05,1.7895,10218655,14402584995
2017/1/19,'000915,300信息,1846.8421,1854.1514,1838.9988,1843.7001,1846.3196,0.5225,0.0283,8757438,8485952860
2017/1/18,'000915,300信息,1846.3196,1857.5295,1842.7033,1851.9509,1860.0123,-13.6927,-0.7362,6625036,10802615340
2017/1/17,'000915,300信息,1860.0123,1862.252,1809.2769,1819.3279,1824.0006,36.0117,1.9743,9757978,14590268385
2017/1/16,'000915,300信息,1824.0006,1868.3352,1779.0135,1866.1155,1869.5066,-45.506,-2.4341,15102921,19201852248
2017/1/13,'000915,300信息,1869.5066,1898.349,1864.3679,1896.3984,1895.9867,-26.4801,-1.3966,10513888,11764624188
2017/1/12,'000915,300信息,1895.9867,1912.4946,1893.8521,1898.905,1899.6504,-3.6637,-0.1929,12739803,10526168487
2017/1/11,'000915,300信息,1899.6504,1920.3768,1897.9216,1917.1071,1918.019,-18.3686,-0.9577,9462687,11402316162
2017/1/10,'000915,300信息,1918.019,1927.8075,1915.0108,1918.4055,1918.2265,-0.2075,-0.0108,8747044,9397232694
2017/1/9,'000915,300信息,1918.2265,1918.3935,1901.4662,1904.9145,1906.8459,11.3806,0.5968,8475134,9145187131
2017/1/6,'000915,300信息,1906.8459,1924.8967,1905.412,1924.3548,1924.9011,-18.0552,-0.938,8168548,10430296907
2017/1/5,'000915,300信息,1924.9011,1931.3568,1922.4883,1928.4752,1927.9312,-3.0301,-0.1572,9141118,10774173331
2017/1/4,'000915,300信息,1927.9312,1927.9829,1904.6211,1905.9197,1907.5902,20.341,1.0663,11971401,14858347283
2017/1/3,'000915,300信息,1907.5902,1909.3984,1890.9284,1891.7701,1886.4744,21.1158,1.1193,15167922,13412764381
2016/12/30,'000915,300信息,1886.4744,1890.7942,1877.3645,1883.6507,1883.344,3.1304,0.1662,6966419,9423413751
2016/12/29,'000915,300信息,1883.344,1894.6351,1880.1404,1885.7139,1888.0663,-4.7223,-0.2501,6730295,10665420649
2016/12/28,'000915,300信息,1888.0663,1895.8247,1883.7262,1892.2802,1890.8357,-2.7694,-0.1465,6394700,8943043835
2016/12/27,'000915,300信息,1890.8357,1902.0746,1889.3177,1895.0383,1895.3866,-4.5509,-0.2401,5240311,7951453458
2016/12/26,'000915,300信息,1895.3866,1895.3866,1862.4156,1889.0814,1896.1612,-0.7746,-0.0409,7467876,11373584225
2016/12/23,'000915,300信息,1896.1612,1917.5416,1893.4032,1914.0868,1915.9939,-19.8327,-1.0351,8630746,11724046534
2016/12/22,'000915,300信息,1915.9939,1921.7793,1908.6178,1918.17,1916.2516,-0.2577,-0.0134,6583099,9842342356
2016/12/21,'000915,300信息,1916.2516,1919.7136,1909.0757,1909.09,1905.4797,10.7719,0.5653,7570285,10092120207
2016/12/20,'000915,300信息,1905.4797,1910.6564,1896.155,1906.8056,1906.6076,-1.1279,-0.0592,9789513,10997895673
2016/12/19,'000915,300信息,1906.6076,1918.4057,1902.8374,1918.4057,1922.5763,-15.9687,-0.8306,7612688,10278041230
2016/12/16,'000915,300信息,1922.5763,1930.0818,1901.2511,1903.8531,1905.2321,17.3442,0.9103,8355398,13489873750
2016/12/15,'000915,300信息,1905.2321,1925.0237,1896.7778,1899.2504,1903.5642,1.6679,0.0876,10278703,12919939039
2016/12/14,'000915,300信息,1903.5642,1923.9254,1897.4187,1920.8015,1923.5803,-20.0161,-1.0406,9875882,13080746302
2016/12/13,'000915,300信息,1923.5803,1930.9228,1897.6387,1923.5556,1927.75,-4.1697,-0.2163,12413577,16136188490
2016/12/12,'000915,300信息,1927.75,2023.774,1922.8612,2023.774,2025.5965,-97.8465,-4.8305,16788082,25679353651
2016/12/9,'000915,300信息,2025.5965,2036.6358,2020.2239,2031.164,2030.8474,-5.2509,-0.2586,10320369,15883499121
2016/12/8,'000915,300信息,2030.8474,2043.9409,2029.3494,2039.0569,2037.6679,-6.8205,-0.3347,10076057,12218678725
2016/12/7,'000915,300信息,2037.6679,2037.7528,2021.277,2029.4715,2025.713,11.9549,0.5902,8919517,12458327489
2016/12/6,'000915,300信息,2025.713,2052.5079,2024.892,2044.4626,2042.1021,-16.3891,-0.8026,11096620,16257251268
2016/12/5,'000915,300信息,2042.1021,2070.1058,2029.234,2031.3619,2056.7347,-14.6326,-0.7114,18666316,20845047720
2016/12/2,'000915,300信息,2056.7347,2082.5926,2056.0329,2080.1087,2081.5667,-24.832,-1.1929,16626647,21776306584
2016/12/1,'000915,300信息,2081.5667,2086.5227,2070.8407,2083.3086,2083.1669,-1.6002,-0.0768,11280368,16595108096
2016/11/30,'000915,300信息,2083.1669,2102.1212,2069.5746,2070.8408,2075.9198,7.2471,0.3491,16576258,24931102057
2016/11/29,'000915,300信息,2075.9198,2093.4594,2059.88,2063.0454,2067.7561,8.1637,0.3948,20458511,26116142641
2016/11/28,'000915,300信息,2067.7561,2075.9928,2062.2765,2068.5538,2063.9199,3.8362,0.1859,16288613,20019746878
2016/11/25,'000915,300信息,2063.9199,2064.6744,2016.9994,2035.0952,2036.4692,27.4507,1.348,14861735,22890135621
2016/11/24,'000915,300信息,2036.4692,2050.6924,2031.9218,2045.3164,2048.6819,-12.2127,-0.5961,10293607,16301055063
2016/11/23,'000915,300信息,2048.6819,2066.5015,2045.1939,2064.4587,2062.4169,-13.735,-0.666,11749201,18829307510
2016/11/22,'000915,300信息,2062.4169,2062.4643,2038.6254,2041.4137,2039.0738,23.3431,1.1448,11952111,17658698754
2016/11/21,'000915,300信息,2039.0738,2048.9548,2033.1125,2040.5964,2042.025,-2.9512,-0.1445,8355061,13294036247
2016/11/18,'000915,300信息,2042.025,2055.5069,2039.7847,2051.8015,2051.8298,-9.8048,-0.4779,7564720,11857756520
2016/11/17,'000915,300信息,2051.8298,2063.9145,2043.7926,2063.9145,2069.1952,-17.3654,-0.8392,9673791,14946187152
2016/11/16,'000915,300信息,2069.1952,2083.1767,2068.5752,2068.8933,2061.3481,7.8471,0.3807,17909023,24909533522
2016/11/15,'000915,300信息,2061.3481,2061.3759,2038.8145,2051.1259,2052.357,8.9911,0.4381,10077283,16612367755
2016/11/14,'000915,300信息,2052.357,2057.2153,2036.4593,2036.4593,2037.3242,15.0328,0.7379,13733343,22035678794
2016/11/11,'000915,300信息,2037.3242,2047.0622,2025.6045,2046.3887,2045.1465,-7.8223,-0.3825,12205539,20040836287
2016/11/10,'000915,300信息,2045.1465,2049.9611,2034.896,2043.6783,2027.7977,17.3488,0.8555,10783129,14496633703
2016/11/9,'000915,300信息,2027.7977,2049.5345,1999.6484,2043.8712,2041.0017,-13.204,-0.6469,17463943,18514427639
2016/11/8,'000915,300信息,2041.0017,2044.1299,2027.1961,2032.0743,2019.8923,21.1094,1.0451,11880530,15906829921
2016/11/7,'000915,300信息,2019.8923,2028.3022,2003.7935,2015.3295,2020.2531,-0.3608,-0.0179,18039504,16068114582
2016/11/4,'000915,300信息,2020.2531,2043.4381,2017.8317,2034.3346,2037.2304,-16.9773,-0.8334,9133194,14806077218
2016/11/3,'000915,300信息,2037.2304,2052.6631,2021.638,2023.0927,2028.6648,8.5656,0.4222,10459877,17576740347
2016/11/2,'000915,300信息,2028.6648,2045.8081,2025.2889,2036.5851,2039.5455,-10.8807,-0.5335,11309927,16892531279
2016/11/1,'000915,300信息,2039.5455,2041.6892,2027.1078,2028.3089,2024.8389,14.7066,0.7263,7302255,12650396118
2016/10/31,'000915,300信息,2024.8389,2027.6163,2011.6166,2022.699,2028.8421,-4.0032,-0.1973,6845826,11221215219
2016/10/28,'000915,300信息,2028.8421,2051.5964,2027.5722,2035.2128,2037.4908,-8.6487,-0.4245,8440674,15062757906
2016/10/27,'000915,300信息,2037.4908,2046.2823,2031.4502,2040.4617,2039.1799,-1.6891,-0.0828,7801377,14284860967
2016/10/26,'000915,300信息,2039.1799,2050.2181,2032.7723,2046.9495,2048.4259,-9.246,-0.4514,7886281,13672470632
2016/10/25,'000915,300信息,2048.4259,2057.6852,2043.9731,2055.4828,2056.5737,-8.1478,-0.3962,9056638,15306811954
2016/10/24,'000915,300信息,2056.5737,2066.6483,2041.5241,2047.1378,2044.1867,12.387,0.606,10633550,16963473208
2016/10/21,'000915,300信息,2044.1867,2054.1667,2030.4621,2051.4586,2051.8066,-7.6199,-0.3714,7969594,14462413495
2016/10/20,'000915,300信息,2051.8066,2056.8747,2039.2927,2041.2215,2037.1533,14.6533,0.7193,8763724,16243751756
2016/10/19,'000915,300信息,2037.1533,2047.3317,2031.8781,2045.3101,2041.8158,-4.6625,-0.2284,9932625,15054674911
2016/10/18,'000915,300信息,2041.8158,2041.8158,2012.8689,2013.1136,2020.1385,21.6773,1.0731,10257760,16798916016
2016/10/17,'000915,300信息,2020.1385,2048.7372,2014.5294,2045.0704,2041.5727,-21.4342,-1.0499,9963358,14121088178
2016/10/14,'000915,300信息,2041.5727,2048.9222,2025.2768,2048.788,2054.183,-12.6103,-0.6139,9341390,13664549593
2016/10/13,'000915,300信息,2054.183,2059.9244,2042.5757,2047.8526,2046.6547,7.5283,0.3678,13335351,14209949180
2016/10/12,'000915,300信息,2046.6547,2051.3974,2036.8834,2041.0647,2045.375,1.2797,0.0626,8611405,12311655820
2016/10/11,'000915,300信息,2045.375,2048.1103,2036.0709,2038.6591,2038.4731,6.9019,0.3386,11629478,12832621404
2016/10/10,'000915,300信息,2038.4731,2040.1731,2008.7851,2012.9017,1998.3958,40.0773,2.0055,10070701,16162555657
2016/9/30,'000915,300信息,1998.3958,2003.9659,1991.1005,1992.7195,1994.0202,4.3756,0.2194,4987678,8265253228
2016/9/29,'000915,300信息,1994.0202,2003.7355,1984.8929,1984.8929,1984.0253,9.9949,0.5038,6630556,10885674212
2016/9/28,'000915,300信息,1984.0253,1997.2965,1981.2226,1997.2965,1992.9295,-8.9042,-0.4468,5156688,8702598681
2016/9/27,'000915,300信息,1992.9295,1993.3747,1967.4194,1974.6529,1976.2351,16.6944,0.8448,6721904,11873859594
2016/9/26,'000915,300信息,1976.2351,2020.9407,1974.9533,2018.8881,2023.0942,-46.8591,-2.3162,8576875,14222528525
2016/9/23,'000915,300信息,2023.0942,2042.1467,2022.0731,2039.1063,2035.346,-12.2518,-0.602,8206930,13841663197
2016/9/22,'000915,300信息,2035.346,2046.6658,2034.1095,2041.942,2030.3121,5.0339,0.2479,10671007,14613246820
2016/9/21,'000915,300信息,2030.3121,2036.2705,2021.1238,2022.7146,2023.4399,6.8722,0.3396,6790710,11833484554
2016/9/20,'000915,300信息,2023.4399,2029.8001,2018.9935,2028.8762,2025.9205,-2.4806,-0.1224,8880649,14134638132
2016/9/19,'000915,300信息,2025.9205,2038.1624,2015.8772,2016.47,2009.3367,16.5838,0.8253,8102794,15379356150
2016/9/14,'000915,300信息,2009.3367,2018.9692,1997.0712,2001.6896,2004.799,4.5377,0.2263,10463261,17694826132
2016/9/13,'000915,300信息,2004.799,2010.5153,1995.5726,2001.5349,1991.8201,12.9789,0.6516,9372536,15764524807
2016/9/12,'000915,300信息,1991.8201,2014.8743,1986.4237,2001.024,2036.1537,-44.3336,-2.1773,13314729,20943227273
2016/9/9,'000915,300信息,2036.1537,2060.172,2036.1288,2058.8405,2057.1891,-21.0354,-1.0225,12070059,20157406659
2016/9/8,'000915,300信息,2057.1891,2068.8749,2046.8161,2065.0457,2067.8918,-10.7027,-0.5176,9019557,15333634869
2016/9/7,'000915,300信息,2067.8918,2090.4862,2065.692,2082.4262,2082.6238,-14.732,-0.7074,10594140,18386347565
2016/9/6,'000915,300信息,2082.6238,2082.9443,2028.6701,2045.629,2043.6799,38.9439,1.9056,11259225,20575295446
2016/9/5,'000915,300信息,2043.6799,2055.5055,2035.1231,2038.1959,2032.7175,10.9624,0.5393,8552268,14731819706
2016/9/2,'000915,300信息,2032.7175,2043.1918,2017.9475,2032.6019,2037.1871,-4.4696,-0.2194,9352399,16646691526
2016/9/1,'000915,300信息,2037.1871,2057.6641,2037.1549,2047.8071,2048.9272,-11.7401,-0.573,10683839,16923146481
2016/8/31,'000915,300信息,2048.9272,2054.2805,2028.0174,2049.8898,2049.1216,-0.1944,-0.0095,9344051,16280927310
2016/8/30,'000915,300信息,2049.1216,2066.2205,2045.6566,2060.3987,2058.3343,-9.2127,-0.4476,8859077,14268594832
2016/8/29,'000915,300信息,2058.3343,2068.6219,2052.2307,2055.3121,2056.2131,2.1212,0.1032,8350672,13606040059
2016/8/26,'000915,300信息,2056.2131,2077.0188,2052.3221,2057.3162,2050.5873,5.6258,0.2744,11437715,16898995479
2016/8/25,'000915,300信息,2050.5873,2055.703,2027.9115,2055.703,2071.6801,-21.0928,-1.0181,12550766,18365981557
2016/8/24,'000915,300信息,2071.6801,2085.5716,2064.619,2067.6412,2066.8647,4.8154,0.233,14459140,17626904483
2016/8/23,'000915,300信息,2066.8647,2077.7176,2052.4712,2054.9634,2058.6901,8.1746,0.3971,11118319,17044049102
2016/8/22,'000915,300信息,2058.6901,2094.4141,2058.1789,2084.93,2081.5831,-22.893,-1.0998,10856849,21526260970
2016/8/19,'000915,300信息,2081.5831,2091.8591,2076.8933,2083.1152,2084.19,-2.6069,-0.1251,9884336,17781568844
2016/8/18,'000915,300信息,2084.19,2096.119,2076.8013,2083.6473,2084.9729,-0.7829,-0.0375,13144019,24422122659
2016/8/17,'000915,300信息,2084.9729,2093.885,2077.188,2082.0641,2080.2685,4.7044,0.2261,12393669,23931115161
2016/8/16,'000915,300信息,2080.2685,2091.4443,2075.8505,2078.3777,2080.0701,0.1984,0.0095,14414143,27307199783
2016/8/15,'000915,300信息,2080.0701,2087.7424,2002.8749,2011.0782,2007.1976,72.8725,3.6306,20961153,36953663198
2016/8/12,'000915,300信息,2007.1976,2008.5179,1979.5386,1992.2542,1992.8305,14.3671,0.7209,9849873,15923341215
2016/8/11,'000915,300信息,1992.8305,2028.5124,1992.7969,2024.4658,2027.2243,-34.3938,-1.6966,10882406,19194513761
2016/8/10,'000915,300信息,2027.2243,2048.8889,2027.0712,2045.4323,2042.7298,-15.5055,-0.7591,11497718,19937295893
2016/8/9,'000915,300信息,2042.7298,2042.8226,2019.1578,2019.851,2026.6575,16.0723,0.793,11158879,18409949255
2016/8/8,'000915,300信息,2026.6575,2026.8771,1987.6465,1997.3064,2003.0497,23.6078,1.1786,11281514,17616161982
2016/8/5,'000915,300信息,2003.0497,2019.4894,1999.7028,2005.5748,2008.4214,-5.3717,-0.2675,10044569,17596175196
2016/8/4,'000915,300信息,2008.4214,2010.7943,1975.5463,1980.3666,1983.3938,25.0276,1.2619,11342277,19451963126
2016/8/3,'000915,300信息,1983.3938,1983.3938,1962.843,1968.7432,1970.3142,13.0796,0.6638,9624066,15575047191
2016/8/2,'000915,300信息,1970.3142,1975.1818,1953.6261,1959.6673,1960.9622,9.352,0.4769,6961353,12000694121
2016/8/1,'000915,300信息,1960.9622,1988.4739,1939.452,1987.8119,1996.609,-35.6468,-1.7854,11682924,19876544498
2016/7/29,'000915,300信息,1996.609,2019.4768,1986.3451,2014.7975,2015.3079,-18.6989,-0.9278,10635104,19150497300
2016/7/28,'000915,300信息,2015.3079,2048.8653,1996.6047,2031.2695,2040.9421,-25.6342,-1.256,15353126,27941608649
2016/7/27,'000915,300信息,2040.9421,2126.5553,2015.9165,2118.397,2114.7505,-73.8084,-3.4902,22144360,37692286354
2016/7/26,'000915,300信息,2114.7505,2114.8976,2088.5825,2088.5825,2089.9629,24.7876,1.186,8789091,17847697120
2016/7/25,'000915,300信息,2089.9629,2097.3838,2073.8934,2076.5118,2079.6319,10.331,0.4968,8586511,17209311426
2016/7/22,'000915,300信息,2079.6319,2091.6327,2072.9194,2077.5718,2081.1254,-1.4935,-0.0718,13278170,23554559570
2016/7/21,'000915,300信息,2081.1254,2097.3717,2067.8229,2068.5945,2067.7938,13.3316,0.6447,12568043,21877524839
2016/7/20,'000915,300信息,2067.7938,2080.9713,2057.6639,2063.6963,2061.5986,6.1952,0.3005,10459132,19171039821
2016/7/19,'000915,300信息,2061.5986,2061.9933,2040.0748,2053.1687,2053.4546,8.144,0.3966,10964970,19473500255
2016/7/18,'000915,300信息,2053.4546,2070.4392,2041.32,2066.0194,2070.5957,-17.1411,-0.8278,12126607,21391955584
2016/7/15,'000915,300信息,2070.5957,2081.3138,2059.6576,2074.291,2075.2674,-4.6717,-0.2251,13681515,25202395808
2016/7/14,'000915,300信息,2075.2674,2075.874,2055.1639,2067.201,2070.3581,4.9093,0.2371,13171922,23867230675
2016/7/13,'000915,300信息,2070.3581,2085.9182,2050.7041,2054.2366,2047.9567,22.4014,1.0938,15981523,28399963081
2016/7/12,'000915,300信息,2047.9567,2048.3431,2000.4034,2015.7581,2015.058,32.8987,1.6326,15308057,26198412829
2016/7/11,'000915,300信息,2015.058,2044.6103,2013.3184,2032.9974,2024.6076,-9.5496,-0.4717,16436659,22775611152
2016/7/8,'000915,300信息,2024.6076,2037.8296,2013.3579,2021.2264,2023.0258,1.5818,0.0782,8966968,15239235949
2016/7/7,'000915,300信息,2023.0258,2039.6308,2003.6757,2036.8315,2039.4867,-16.4609,-0.8071,12312284,20576505383
2016/7/6,'000915,300信息,2039.4867,2040.6149,2018.6299,2025.745,2029.6497,9.837,0.4847,11005584,19697363399
2016/7/5,'000915,300信息,2029.6497,2040.7346,2020.4674,2035.9902,2037.7694,-8.1197,-0.3985,12414310,22411078778
2016/7/4,'000915,300信息,2037.7694,2042.3935,1982.7079,1986.0192,2004.3177,33.4517,1.669,14430390,25460439566
2016/7/1,'000915,300信息,2004.3177,2024.7404,1997.667,2013.0187,2011.7591,-7.4414,-0.3699,9571688,20484573051
2016/6/30,'000915,300信息,2011.7591,2017.2246,1993.6514,1998.5112,1995.7659,15.9932,0.8014,10156032,21779577629
2016/6/29,'000915,300信息,1995.7659,2020.1719,1990.1806,2011.3395,2003.1233,-7.3574,-0.3673,10630565,20150699174
2016/6/28,'000915,300信息,2003.1233,2009.4574,1972.7787,1978.4655,1990.3191,12.8042,0.6433,12097002,24755569308
2016/6/27,'000915,300信息,1990.3191,1990.4445,1927.4605,1927.5178,1941.1995,49.1196,2.5304,11483956,24082683547
